#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
TIFA	IRAK2	9940.ENSOARP00000000299	9940.ENSOARP00000005327	0	0	0	0	0	0.101	0.407	0.149	0.506
TIFA	UBC	9940.ENSOARP00000000299	9940.ENSOARP00000019508	0	0	0	0	0	0.058	0.531	0	0.539
TLE4	NRIP1	9940.ENSOARP00000013220	9940.ENSOARP00000001205	0	0	0	0	0	0	0.387	0.087	0.416
TLE4	UBC	9940.ENSOARP00000013220	9940.ENSOARP00000019508	0	0	0	0	0	0.044	0.407	0	0.408
TLE4	TAX1BP3	9940.ENSOARP00000013220	9940.ENSOARP00000018680	0	0	0	0	0	0	0	0.585	0.585
TM4SF1	AMIGO2	9940.ENSOARP00000005230	9940.ENSOARP00000019049	0	0	0	0	0	0	0	0.600	0.600
TMPRSS2	TYSND1	9940.ENSOARP00000011088	9940.ENSOARP00000006272	0	0	0	0	0	0.042	0	0.769	0.769
TMPRSS2	ETV1	9940.ENSOARP00000011088	9940.ENSOARP00000008329	0	0	0	0	0	0	0	0.704	0.704
TMPRSS2	UBA7	9940.ENSOARP00000011088	9940.ENSOARP00000012874	0	0	0	0	0	0	0.042	0.489	0.490
TMPRSS2	ADAM17	9940.ENSOARP00000011088	9940.ENSOARP00000016274	0	0	0	0	0	0	0	0.609	0.609
TMPRSS2	NRP1	9940.ENSOARP00000011088	9940.ENSOARP00000018770	0	0	0	0	0	0.042	0	0.661	0.662
TNFAIP3	CASP8	9940.ENSOARP00000000580	9940.ENSOARP00000018175	0	0	0	0	0.067	0.210	0	0.255	0.403
TNFAIP3	TICAM1	9940.ENSOARP00000000580	9940.ENSOARP00000009342	0	0	0	0	0.091	0.071	0	0.371	0.422
TNFAIP3	ATF3	9940.ENSOARP00000000580	9940.ENSOARP00000011261	0	0	0	0	0.138	0	0	0.391	0.452
TNFAIP3	CCL20	9940.ENSOARP00000000580	9940.ENSOARP00000022112	0	0	0	0	0	0	0	0.453	0.453
TNFAIP3	TYRO3	9940.ENSOARP00000000580	9940.ENSOARP00000021895	0	0	0	0	0.063	0.208	0.331	0	0.460
TNFAIP3	CCL2	9940.ENSOARP00000000580	9940.ENSOARP00000010324	0	0	0	0	0.137	0	0	0.411	0.469
TNFAIP3	NAIP	9940.ENSOARP00000000580	9940.ENSOARP00000005852	0	0	0	0	0.098	0.159	0.352	0.050	0.470
TNFAIP3	CXCL10	9940.ENSOARP00000000580	9940.ENSOARP00000017841	0	0	0	0	0.117	0	0	0.449	0.493
TNFAIP3	NFKB1	9940.ENSOARP00000000580	9940.ENSOARP00000013630	0	0	0	0	0.132	0.098	0	0.407	0.495
TNFAIP3	IER3	9940.ENSOARP00000000580	9940.ENSOARP00000012288	0	0	0	0	0.111	0	0	0.466	0.505
TNFAIP3	IRF1	9940.ENSOARP00000000580	9940.ENSOARP00000016180	0	0	0	0	0.182	0	0	0.460	0.539
TNFAIP3	ICAM1	9940.ENSOARP00000000580	9940.ENSOARP00000016801	0	0	0	0	0.253	0	0	0.454	0.575
TNFAIP3	IRAK2	9940.ENSOARP00000000580	9940.ENSOARP00000005327	0	0	0	0	0.090	0.099	0.134	0.474	0.576
TNFAIP3	RELB	9940.ENSOARP00000000580	9940.ENSOARP00000010249	0	0	0	0	0.185	0.075	0	0.569	0.646
TNFAIP3	NFKBIZ	9940.ENSOARP00000000580	9940.ENSOARP00000019997	0	0	0	0	0.347	0.059	0	0.561	0.706
TNFAIP3	UBXN7	9940.ENSOARP00000000580	9940.ENSOARP00000021832	0	0	0	0	0.076	0.733	0	0.048	0.744
TNFAIP3	NFKBIA	9940.ENSOARP00000000580	9940.ENSOARP00000008048	0	0	0	0	0.280	0.061	0	0.697	0.777
TNFAIP3	BIRC3	9940.ENSOARP00000000580	9940.ENSOARP00000006810	0	0	0	0	0.146	0.228	0.407	0.628	0.835
TNFAIP3	UBC	9940.ENSOARP00000000580	9940.ENSOARP00000019508	0	0	0	0	0.060	0.775	0.407	0	0.863
TNFAIP3	RIPK2	9940.ENSOARP00000000580	9940.ENSOARP00000012001	0	0	0	0	0.111	0.208	0.930	0.288	0.960
TNFSF13B	IL15RA	9940.ENSOARP00000006026	9940.ENSOARP00000013675	0	0	0	0	0	0	0	0.410	0.410
TNFSF13B	CXCL10	9940.ENSOARP00000006026	9940.ENSOARP00000017841	0	0	0	0	0.199	0.087	0	0.261	0.412
TNFSF13B	BIRC3	9940.ENSOARP00000006026	9940.ENSOARP00000006810	0	0	0	0	0	0	0.407	0.102	0.444
TNFSF13B	RELB	9940.ENSOARP00000006026	9940.ENSOARP00000010249	0	0	0	0	0.100	0	0.069	0.455	0.503
TNS1	CCDC6	9940.ENSOARP00000020886	9940.ENSOARP00000004520	0	0	0	0	0	0	0	0.568	0.568
TNS1	DLC1	9940.ENSOARP00000020886	9940.ENSOARP00000010455	0	0	0	0	0	0.449	0	0.179	0.528
TNS1	STARD13	9940.ENSOARP00000020886	9940.ENSOARP00000011553	0	0	0	0	0	0.449	0	0.105	0.485
TNS1	EGFR	9940.ENSOARP00000020886	9940.ENSOARP00000014758	0	0	0	0	0	0.443	0	0.146	0.503
TNS3	DLC1	9940.ENSOARP00000013434	9940.ENSOARP00000010455	0	0	0	0	0	0.449	0	0.179	0.528
TNS3	STARD13	9940.ENSOARP00000013434	9940.ENSOARP00000011553	0	0	0	0	0	0.449	0	0.105	0.485
TNS3	GLDC	9940.ENSOARP00000013434	9940.ENSOARP00000014664	0	0	0	0	0	0.043	0	0.401	0.402
TNS3	EGFR	9940.ENSOARP00000013434	9940.ENSOARP00000014758	0	0	0	0	0	0.513	0	0.409	0.699
TOP1	POLE	9940.ENSOARP00000001472	9940.ENSOARP00000011413	0	0	0	0	0	0.444	0	0.294	0.590
TRANK1	XRN2	9940.ENSOARP00000017858	9940.ENSOARP00000004760	0	0	0	0	0.076	0.122	0	0.384	0.456
TRANK1	PCF11	9940.ENSOARP00000017858	9940.ENSOARP00000005974	0	0	0	0	0.095	0	0	0.383	0.417
TRIM25	HERC5	9940.ENSOARP00000007514	9940.ENSOARP00000000543	0	0	0	0	0.053	0.043	0.407	0.493	0.691
TRIM25	RNF125	9940.ENSOARP00000007514	9940.ENSOARP00000006559	0	0	0	0	0	0.044	0	0.657	0.659
TRIM25	IFIH1	9940.ENSOARP00000007514	9940.ENSOARP00000006578	0	0	0	0	0.066	0.455	0.105	0.670	0.829
TRIM25	LOC101103623	9940.ENSOARP00000007514	9940.ENSOARP00000009333	0	0	0	0	0.050	0	0	0.405	0.410
TRIM25	ZNFX1	9940.ENSOARP00000007514	9940.ENSOARP00000013394	0	0	0	0	0.079	0.044	0	0.395	0.420
TRIM25	IRF1	9940.ENSOARP00000007514	9940.ENSOARP00000016180	0	0	0	0	0.064	0.072	0.060	0.393	0.438
TRIM25	ZC3HAV1	9940.ENSOARP00000007514	9940.ENSOARP00000011847	0	0	0	0	0.055	0.266	0.052	0.278	0.461
TRIM25	UBA7	9940.ENSOARP00000007514	9940.ENSOARP00000012874	0	0	0	0	0.052	0.067	0.407	0.285	0.575
TRIM25	UBC	9940.ENSOARP00000007514	9940.ENSOARP00000019508	0	0	0	0	0.052	0.318	0.407	0	0.583
TRIM25	STAT2	9940.ENSOARP00000007514	9940.ENSOARP00000009831	0	0	0	0	0.049	0.068	0.093	0.651	0.682
TRIM25	EIF2AK2	9940.ENSOARP00000007514	9940.ENSOARP00000010460	0	0	0	0	0.067	0.047	0.407	0.563	0.738
TRIM26	TRIM56	9940.ENSOARP00000016750	9940.ENSOARP00000016384	0	0	0	0	0	0	0	0.477	0.477
TRIM38	UBC	9940.ENSOARP00000001584	9940.ENSOARP00000019508	0	0	0	0	0.053	0.275	0.225	0	0.421
TRIM38	IFIH1	9940.ENSOARP00000001584	9940.ENSOARP00000006578	0	0	0	0	0.151	0.143	0.103	0.280	0.467
TRIM38	TRIM56	9940.ENSOARP00000001584	9940.ENSOARP00000016384	0	0	0	0	0.111	0.041	0	0.589	0.619
TRIM56	TRIM38	9940.ENSOARP00000016384	9940.ENSOARP00000001584	0	0	0	0	0.111	0.041	0	0.589	0.619
TRIM56	IFIH1	9940.ENSOARP00000016384	9940.ENSOARP00000006578	0	0	0	0	0.049	0.134	0.090	0.414	0.502
TRIM56	TRIM26	9940.ENSOARP00000016384	9940.ENSOARP00000016750	0	0	0	0	0	0	0	0.477	0.477
TRIM56	UBC	9940.ENSOARP00000016384	9940.ENSOARP00000019508	0	0	0	0	0.050	0.271	0.407	0	0.553
TUBB	HSPA8	9940.ENSOARP00000012463	9940.ENSOARP00000000124	0	0	0	0	0.094	0.209	0	0.254	0.418
TUBB	KIF5C	9940.ENSOARP00000012463	9940.ENSOARP00000010219	0	0	0	0	0.057	0.348	0	0.146	0.429
TYRO3	TNFAIP3	9940.ENSOARP00000021895	9940.ENSOARP00000000580	0	0	0	0	0.063	0.208	0.331	0	0.460
TYRO3	ATAD1	9940.ENSOARP00000021895	9940.ENSOARP00000015129	0	0	0	0	0.071	0.103	0.092	0.304	0.403
TYRO3	CASP8	9940.ENSOARP00000021895	9940.ENSOARP00000018175	0	0	0	0	0.047	0.182	0.257	0.210	0.481
TYRO3	UBC	9940.ENSOARP00000021895	9940.ENSOARP00000019508	0	0	0	0	0	0.221	0.267	0.043	0.405
TYRO3	THBS1	9940.ENSOARP00000021895	9940.ENSOARP00000021538	0	0	0	0	0	0.103	0.071	0.540	0.583
TYSND1	HSPA6	9940.ENSOARP00000006272	9940.ENSOARP00000007992	0.052	0	0	0	0.126	0.103	0	0.341	0.445
TYSND1	INPP4B	9940.ENSOARP00000006272	9940.ENSOARP00000012649	0	0	0	0	0	0	0	0.503	0.503
TYSND1	UBC	9940.ENSOARP00000006272	9940.ENSOARP00000019508	0	0	0	0	0	0.058	0.518	0.058	0.534
TYSND1	TMPRSS2	9940.ENSOARP00000006272	9940.ENSOARP00000011088	0	0	0	0	0	0.042	0	0.769	0.769
U2SURP	CSTF3	9940.ENSOARP00000006301	9940.ENSOARP00000018539	0	0	0	0	0.094	0	0	0.481	0.509
UBA7	HERC5	9940.ENSOARP00000012874	9940.ENSOARP00000000543	0	0	0	0	0.110	0.047	0.510	0.578	0.801
UBA7	PMAIP1	9940.ENSOARP00000012874	9940.ENSOARP00000006242	0	0	0	0	0	0	0	0.517	0.517
UBA7	IFIH1	9940.ENSOARP00000012874	9940.ENSOARP00000006578	0	0	0	0	0.144	0.064	0.245	0.258	0.491
UBA7	TRIM25	9940.ENSOARP00000012874	9940.ENSOARP00000007514	0	0	0	0	0.052	0.067	0.407	0.285	0.575
UBA7	TMPRSS2	9940.ENSOARP00000012874	9940.ENSOARP00000011088	0	0	0	0	0	0	0.042	0.489	0.490
UBA7	CD274	9940.ENSOARP00000012874	9940.ENSOARP00000014478	0	0	0	0	0.059	0	0	0.398	0.409
UBA7	UBE2J1	9940.ENSOARP00000012874	9940.ENSOARP00000013672	0.046	0	0	0	0	0.217	0.510	0.206	0.670
UBA7	UBC	9940.ENSOARP00000012874	9940.ENSOARP00000019508	0	0	0	0	0.089	0.737	0.951	0.279	0.990
UBAP1	FBXW11	9940.ENSOARP00000010011	9940.ENSOARP00000003880	0	0	0	0	0	0	0	0.786	0.786
UBAP1	UBC	9940.ENSOARP00000010011	9940.ENSOARP00000019508	0	0	0	0	0.054	0.226	0.531	0.094	0.647
UBC	SMURF1	9940.ENSOARP00000019508	9940.ENSOARP00000000094	0	0	0	0	0	0.572	0.531	0.151	0.814
UBC	HSPA8	9940.ENSOARP00000019508	9940.ENSOARP00000000124	0	0	0	0	0.111	0.164	0.407	0.136	0.568
UBC	NRG1	9940.ENSOARP00000019508	9940.ENSOARP00000000211	0	0	0	0	0	0.103	0.407	0.074	0.464
UBC	TIFA	9940.ENSOARP00000019508	9940.ENSOARP00000000299	0	0	0	0	0	0.058	0.531	0	0.539
UBC	TNFAIP3	9940.ENSOARP00000019508	9940.ENSOARP00000000580	0	0	0	0	0.060	0.775	0.407	0	0.863
UBC	HNRNPD	9940.ENSOARP00000019508	9940.ENSOARP00000000592	0	0	0	0	0.089	0.143	0.407	0.047	0.499
UBC	PLK3	9940.ENSOARP00000019508	9940.ENSOARP00000001249	0	0	0	0	0	0.099	0.374	0	0.411
UBC	TRIM38	9940.ENSOARP00000019508	9940.ENSOARP00000001584	0	0	0	0	0.053	0.275	0.225	0	0.421
UBC	MDM4	9940.ENSOARP00000019508	9940.ENSOARP00000002957	0	0	0	0	0	0.527	0.370	0.109	0.711
UBC	BAG3	9940.ENSOARP00000019508	9940.ENSOARP00000003221	0	0	0	0	0	0.278	0.180	0.135	0.443
UBC	FBXW11	9940.ENSOARP00000019508	9940.ENSOARP00000003880	0	0	0	0	0.046	0.453	0.413	0.054	0.671
UBC	IRAK2	9940.ENSOARP00000019508	9940.ENSOARP00000005327	0	0	0	0	0	0.103	0.531	0.048	0.564
UBC	NAIP	9940.ENSOARP00000019508	9940.ENSOARP00000005852	0	0	0	0	0.081	0.373	0.372	0.087	0.625
UBC	TYSND1	9940.ENSOARP00000019508	9940.ENSOARP00000006272	0	0	0	0	0	0.058	0.518	0.058	0.534
UBC	IFIH1	9940.ENSOARP00000019508	9940.ENSOARP00000006578	0	0	0	0	0.064	0.571	0.271	0.044	0.682
UBC	BIRC3	9940.ENSOARP00000019508	9940.ENSOARP00000006810	0	0	0	0	0.088	0.508	0.407	0.087	0.724
UBC	TANK	9940.ENSOARP00000019508	9940.ENSOARP00000007272	0	0	0	0	0.067	0.045	0.407	0.109	0.466
UBC	TRIM25	9940.ENSOARP00000019508	9940.ENSOARP00000007514	0	0	0	0	0.052	0.318	0.407	0	0.583
UBC	PLK2	9940.ENSOARP00000019508	9940.ENSOARP00000007754	0	0	0	0	0	0.099	0.374	0	0.411
UBC	HSPA6	9940.ENSOARP00000019508	9940.ENSOARP00000007992	0	0	0	0	0.111	0.164	0.324	0.174	0.529
UBC	NFKBIA	9940.ENSOARP00000019508	9940.ENSOARP00000008048	0	0	0	0	0.064	0.571	0.532	0.048	0.797
UBC	HSPA1A	9940.ENSOARP00000019508	9940.ENSOARP00000009461	0	0	0	0	0.111	0.164	0.324	0.174	0.529
UBC	OTUD4	9940.ENSOARP00000019508	9940.ENSOARP00000009982	0	0	0	0	0	0.336	0.188	0.048	0.441
UBC	UBAP1	9940.ENSOARP00000019508	9940.ENSOARP00000010011	0	0	0	0	0.054	0.226	0.531	0.094	0.647
UBC	DAXX	9940.ENSOARP00000019508	9940.ENSOARP00000010217	0	0	0	0	0	0.103	0.407	0.044	0.447
UBC	RELB	9940.ENSOARP00000019508	9940.ENSOARP00000010249	0	0	0	0	0	0.103	0.407	0.044	0.447
UBC	POLE	9940.ENSOARP00000019508	9940.ENSOARP00000011413	0	0	0	0	0	0	0.587	0.208	0.658
UBC	RIPK2	9940.ENSOARP00000019508	9940.ENSOARP00000012001	0	0	0	0	0	0.221	0.267	0.043	0.405
UBC	PRKDC	9940.ENSOARP00000019508	9940.ENSOARP00000012785	0	0	0	0	0	0.211	0.531	0.052	0.618
UBC	UBA7	9940.ENSOARP00000019508	9940.ENSOARP00000012874	0	0	0	0	0.089	0.737	0.951	0.279	0.990
UBC	TLE4	9940.ENSOARP00000019508	9940.ENSOARP00000013220	0	0	0	0	0	0.044	0.407	0	0.408
UBC	CDK17	9940.ENSOARP00000019508	9940.ENSOARP00000013346	0	0	0	0	0.060	0.163	0.299	0.069	0.417
UBC	NFKB1	9940.ENSOARP00000019508	9940.ENSOARP00000013630	0	0	0	0	0.054	0.163	0.531	0.052	0.600
UBC	ATXN3	9940.ENSOARP00000019508	9940.ENSOARP00000013662	0	0	0	0	0	0.728	0.438	0.149	0.858
UBC	UBE2J1	9940.ENSOARP00000019508	9940.ENSOARP00000013672	0	0	0	0	0.050	0.177	0.571	0.087	0.652
UBC	RUNX1	9940.ENSOARP00000019508	9940.ENSOARP00000014585	0	0	0	0	0	0	0.428	0.044	0.429
UBC	EGFR	9940.ENSOARP00000019508	9940.ENSOARP00000014758	0	0	0	0	0	0.398	0.531	0.237	0.765
UBC	DOT1L	9940.ENSOARP00000019508	9940.ENSOARP00000015227	0	0	0	0	0.055	0.755	0	0	0.758
UBC	SGK1	9940.ENSOARP00000019508	9940.ENSOARP00000015778	0	0	0	0	0	0.093	0.365	0.058	0.410
UBC	SH3KBP1	9940.ENSOARP00000019508	9940.ENSOARP00000016157	0	0	0	0	0	0.754	0.531	0.042	0.879
UBC	TRIM56	9940.ENSOARP00000019508	9940.ENSOARP00000016384	0	0	0	0	0.050	0.271	0.407	0	0.553
UBC	HSPA4L	9940.ENSOARP00000019508	9940.ENSOARP00000017122	0	0	0	0	0.102	0.164	0.133	0.284	0.471
UBC	RBL1	9940.ENSOARP00000019508	9940.ENSOARP00000018487	0	0	0	0	0.054	0.124	0.530	0.125	0.613
UBC	VCPIP1	9940.ENSOARP00000019508	9940.ENSOARP00000019059	0	0	0	0	0.060	0.230	0.148	0.300	0.510
UBC	TYRO3	9940.ENSOARP00000019508	9940.ENSOARP00000021895	0	0	0	0	0	0.221	0.267	0.043	0.405
UBC	DCLRE1B	9940.ENSOARP00000019508	9940.ENSOARP00000021401	0	0	0	0	0.047	0.077	0.407	0	0.432
UBC	FGF7	9940.ENSOARP00000019508	9940.ENSOARP00000022568	0	0	0	0	0.054	0.043	0.528	0.048	0.538
UBC	NLRC5	9940.ENSOARP00000019508	9940.ENSOARP00000020235	0	0	0	0	0	0.193	0.501	0	0.580
UBC	UBXN7	9940.ENSOARP00000019508	9940.ENSOARP00000021832	0	0	0	0	0	0.483	0.643	0.147	0.828
UBC	PSMA5	9940.ENSOARP00000019508	9940.ENSOARP00000020628	0	0	0	0	0.078	0.786	0.581	0.179	0.923
UBE2J1	GOSR1	9940.ENSOARP00000013672	9940.ENSOARP00000011721	0	0	0	0	0.079	0	0	0.766	0.776
UBE2J1	UBA7	9940.ENSOARP00000013672	9940.ENSOARP00000012874	0.046	0	0	0	0	0.217	0.510	0.206	0.670
UBE2J1	UBXN7	9940.ENSOARP00000013672	9940.ENSOARP00000021832	0	0	0	0	0.064	0.141	0.345	0.090	0.456
UBE2J1	UBC	9940.ENSOARP00000013672	9940.ENSOARP00000019508	0	0	0	0	0.050	0.177	0.571	0.087	0.652
UBXN7	TNFAIP3	9940.ENSOARP00000021832	9940.ENSOARP00000000580	0	0	0	0	0.076	0.733	0	0.048	0.744
UBXN7	KLHDC3	9940.ENSOARP00000021832	9940.ENSOARP00000005268	0	0	0	0	0	0.484	0	0	0.483
UBXN7	PCF11	9940.ENSOARP00000021832	9940.ENSOARP00000005974	0	0	0	0	0	0.228	0.271	0.178	0.496
UBXN7	UBE2J1	9940.ENSOARP00000021832	9940.ENSOARP00000013672	0	0	0	0	0.064	0.141	0.345	0.090	0.456
UBXN7	RNGTT	9940.ENSOARP00000021832	9940.ENSOARP00000013831	0	0	0	0	0.110	0.274	0.274	0.113	0.528
UBXN7	ATAD1	9940.ENSOARP00000021832	9940.ENSOARP00000015129	0	0	0	0	0.068	0.775	0.587	0.167	0.918
UBXN7	VCPIP1	9940.ENSOARP00000021832	9940.ENSOARP00000019059	0	0	0	0	0.110	0.937	0	0.105	0.945
UBXN7	UBC	9940.ENSOARP00000021832	9940.ENSOARP00000019508	0	0	0	0	0	0.483	0.643	0.147	0.828
UBXN7	PSMA5	9940.ENSOARP00000021832	9940.ENSOARP00000020628	0	0	0	0	0	0.503	0.835	0	0.914
UBXN7	GTF2E1	9940.ENSOARP00000021832	9940.ENSOARP00000021427	0	0	0	0	0.087	0.455	0.347	0.149	0.686
UHRF2	TET3	9940.ENSOARP00000014643	9940.ENSOARP00000013138	0	0	0	0	0	0	0	0.402	0.402
UPF2	XRN2	9940.ENSOARP00000015653	9940.ENSOARP00000004760	0	0	0	0	0	0.104	0	0.477	0.511
UPF2	GSPT1	9940.ENSOARP00000015653	9940.ENSOARP00000007603	0	0	0	0	0	0.224	0	0.387	0.503
UPF2	PRKDC	9940.ENSOARP00000015653	9940.ENSOARP00000012785	0	0	0	0	0.073	0.512	0	0.302	0.656
UPF2	DCP1A	9940.ENSOARP00000015653	9940.ENSOARP00000017870	0	0	0	0	0	0.102	0.510	0.279	0.655
VCPIP1	UBC	9940.ENSOARP00000019059	9940.ENSOARP00000019508	0	0	0	0	0.060	0.230	0.148	0.300	0.510
VCPIP1	UBXN7	9940.ENSOARP00000019059	9940.ENSOARP00000021832	0	0	0	0	0.110	0.937	0	0.105	0.945
VEGFC	FGF7	9940.ENSOARP00000007296	9940.ENSOARP00000022568	0	0	0	0	0.054	0	0	0.449	0.456
VEGFC	THBS1	9940.ENSOARP00000007296	9940.ENSOARP00000021538	0	0	0	0	0.098	0.054	0.056	0.414	0.465
VEGFC	ADM	9940.ENSOARP00000007296	9940.ENSOARP00000012266	0	0	0	0	0.178	0	0	0.441	0.520
VEGFC	RBPJ	9940.ENSOARP00000007296	9940.ENSOARP00000008761	0	0	0	0	0	0	0	0.538	0.538
VEGFC	FST	9940.ENSOARP00000007296	9940.ENSOARP00000008709	0	0	0	0	0.261	0	0	0.404	0.540
VEGFC	NRP1	9940.ENSOARP00000007296	9940.ENSOARP00000018770	0	0	0	0	0	0	0	0.654	0.654
VEGFC	EGFR	9940.ENSOARP00000007296	9940.ENSOARP00000014758	0	0	0	0	0	0.043	0.650	0.352	0.764
VEGFC	PDGFRA	9940.ENSOARP00000007296	9940.ENSOARP00000020481	0	0	0	0	0	0.311	0.771	0.362	0.890
W5NPL3_SHEEP	ADAM17	9940.ENSOARP00000000103	9940.ENSOARP00000016274	0	0	0	0	0	0	0	0.439	0.439
W5NPL3_SHEEP	CSF1	9940.ENSOARP00000000103	9940.ENSOARP00000020785	0	0	0	0	0	0	0	0.481	0.481
W5NPL3_SHEEP	ICAM1	9940.ENSOARP00000000103	9940.ENSOARP00000016801	0	0	0	0	0	0	0	0.486	0.486
W5NPL3_SHEEP	CSF2	9940.ENSOARP00000000103	9940.ENSOARP00000016551	0	0	0	0	0.081	0	0	0.504	0.525
W5NPL3_SHEEP	CCL2	9940.ENSOARP00000000103	9940.ENSOARP00000010324	0	0	0	0.792	0	0.069	0.067	0.637	0.657
W5NPL3_SHEEP	CXCL16	9940.ENSOARP00000000103	9940.ENSOARP00000008239	0	0	0	0	0	0	0.367	0.576	0.720
W5NPL3_SHEEP	CCL20	9940.ENSOARP00000000103	9940.ENSOARP00000022112	0	0	0	0	0	0	0.307	0.621	0.726
W5NPL3_SHEEP	CXCL10	9940.ENSOARP00000000103	9940.ENSOARP00000017841	0	0	0	0	0	0.098	0.367	0.663	0.790
W5NPL3_SHEEP	CD200	9940.ENSOARP00000000103	9940.ENSOARP00000020730	0	0	0	0	0	0	0	0.839	0.839
W5PFD5_SHEEP	NCOA7	9940.ENSOARP00000009150	9940.ENSOARP00000008463	0	0	0	0	0	0	0	0.408	0.408
W5PFD5_SHEEP	NMI	9940.ENSOARP00000009150	9940.ENSOARP00000009769	0	0	0	0	0.106	0	0	0.477	0.512
W5PWS0_SHEEP	TFPI	9940.ENSOARP00000014903	9940.ENSOARP00000017753	0	0	0	0	0	0	0	0.532	0.532
XRN2	CCDC6	9940.ENSOARP00000004760	9940.ENSOARP00000004520	0	0	0	0	0	0	0	0.481	0.481
XRN2	CSTF3	9940.ENSOARP00000004760	9940.ENSOARP00000018539	0	0	0	0	0.087	0	0	0.399	0.427
XRN2	TRANK1	9940.ENSOARP00000004760	9940.ENSOARP00000017858	0	0	0	0	0.076	0.122	0	0.384	0.456
XRN2	PAPOLA	9940.ENSOARP00000004760	9940.ENSOARP00000017817	0	0	0	0	0.125	0.067	0	0.394	0.462
XRN2	ZFP36	9940.ENSOARP00000004760	9940.ENSOARP00000006501	0	0	0	0	0	0	0	0.478	0.478
XRN2	UPF2	9940.ENSOARP00000004760	9940.ENSOARP00000015653	0	0	0	0	0	0.104	0	0.477	0.511
XRN2	DCP1A	9940.ENSOARP00000004760	9940.ENSOARP00000017870	0	0	0	0	0	0	0	0.573	0.573
XRN2	PCF11	9940.ENSOARP00000004760	9940.ENSOARP00000005974	0	0	0	0	0	0.066	0	0.566	0.578
XRN2	CDKN2AIP	9940.ENSOARP00000004760	9940.ENSOARP00000007656	0	0	0	0	0	0.576	0	0.297	0.689
YY1	ETS1	9940.ENSOARP00000001783	9940.ENSOARP00000014038	0	0	0	0	0	0.047	0	0.415	0.418
ZC3HAV1	IFIH1	9940.ENSOARP00000011847	9940.ENSOARP00000006578	0	0	0	0	0.263	0.101	0	0.314	0.505
ZC3HAV1	TRIM25	9940.ENSOARP00000011847	9940.ENSOARP00000007514	0	0	0	0	0.055	0.266	0.052	0.278	0.461
ZC3HAV1	TBC1D4	9940.ENSOARP00000011847	9940.ENSOARP00000016718	0	0	0	0	0.051	0	0	0.412	0.418
ZFP36	XRN2	9940.ENSOARP00000006501	9940.ENSOARP00000004760	0	0	0	0	0	0	0	0.478	0.478
ZFP36	NFKBIA	9940.ENSOARP00000006501	9940.ENSOARP00000008048	0	0	0	0	0.368	0.067	0	0.083	0.412
ZFP36	EGR1	9940.ENSOARP00000006501	9940.ENSOARP00000017688	0	0	0	0	0.385	0.067	0	0.312	0.571
ZFP36	DCP1A	9940.ENSOARP00000006501	9940.ENSOARP00000017870	0	0	0	0	0	0.143	0.510	0.300	0.680
ZFP36	IER3	9940.ENSOARP00000006501	9940.ENSOARP00000012288	0	0	0	0	0.080	0	0	0.694	0.707
ZNFX1	ADAR	9940.ENSOARP00000013394	9940.ENSOARP00000003137	0	0	0	0	0.459	0	0	0.261	0.583
ZNFX1	IFIH1	9940.ENSOARP00000013394	9940.ENSOARP00000006578	0	0	0	0	0.198	0	0	0.302	0.416
ZNFX1	TRIM25	9940.ENSOARP00000013394	9940.ENSOARP00000007514	0	0	0	0	0.079	0.044	0	0.395	0.420
ZNFX1	STAT2	9940.ENSOARP00000013394	9940.ENSOARP00000009831	0	0	0	0	0.113	0	0	0.357	0.405
ZNFX1	EIF2AK2	9940.ENSOARP00000013394	9940.ENSOARP00000010460	0	0	0	0	0.130	0	0	0.465	0.514
ZNFX1	PARP12	9940.ENSOARP00000013394	9940.ENSOARP00000013297	0	0	0	0	0.158	0	0	0.566	0.618
ZNFX1	PARP9	9940.ENSOARP00000013394	9940.ENSOARP00000021637	0	0	0	0	0.276	0	0	0.294	0.467
ZNFX1	CMPK2	9940.ENSOARP00000013394	9940.ENSOARP00000015697	0	0	0	0	0.199	0	0	0.422	0.517
